Wall time,Step,Value
1779312556.966602,114624,-472.82183837890625
1779312558.5947974,118400,-334.9224853515625
1779312627.1354563,131200,-119.94603729248047
1779312627.5149133,132128,-246.2543182373047
1779312629.2382207,136256,-106.22604370117188
1779312633.323533,145824,-136.3785400390625
1779312633.7225318,146720,-318.8924865722656
1779312633.792652,146880,-107.7043685913086
1779312634.6386507,148768,-255.23255920410156
1779312635.2940037,150304,-104.74247741699219
1779312636.592582,153376,-180.18479919433594
1779312636.8578699,153984,-517.8624267578125
1779312639.1735618,159520,-248.72471618652344
1779312704.960109,165120,-326.56768798828125
1779312707.61294,171392,-278.00067138671875
1779312708.419102,173216,-402.66058349609375
1779312708.741224,173952,-278.7817077636719
1779312710.5611923,178176,-212.25079345703125
1779312710.6607406,178400,-320.438232421875
1779312711.1985488,179616,-260.1460266113281
1779312711.8513145,181088,-380.0282897949219
1779312712.5172286,182592,-428.1721496582031
1779312714.13928,186304,-141.4058837890625
1779312783.6161597,200640,-636.648193359375
1779312785.1690288,204192,-132.20492553710938
1779312785.421598,204768,-583.1918334960938
1779312786.7575004,207904,-108.26615142822266
1779312788.570986,212096,-366.57489013671875
1779312788.888076,212832,-209.67376708984375
1779312790.8971052,217440,182.6398468017578
1779312792.4448926,221056,-191.33352661132812
1779312793.626312,223776,-82.92074584960938
1779312794.0168335,224704,-323.9652404785156
1779312795.5113964,228064,-416.6730651855469
1779312861.4611244,232768,-480.4015197753906
1779312861.601284,233088,-215.4793243408203
1779312861.754621,233440,-434.45513916015625
1779312861.9474247,233856,-230.43504333496094
1779312863.017468,236128,-541.6516723632812
1779312863.5940552,237440,-159.16358947753906
1779312865.8656375,242592,-265.6346435546875
1779312866.908996,244960,-198.2184295654297
1779312868.3810122,248384,-350.16680908203125
1779312869.7738595,251616,-97.59002685546875
1779312871.131454,254752,-66.55595397949219
1779312871.6085298,255840,-515.4692993164062
1779312873.0013425,258976,-323.69207763671875
1779312874.1560369,261600,-187.73538208007812
1779312937.7268336,262208,-302.9334716796875
1779312939.144663,265408,-163.8682403564453
1779312940.978476,269536,-214.65438842773438
1779312942.924303,274112,231.94662475585938
1779312944.8211553,278624,-227.82168579101562
1779312945.2681856,279680,-55.600276947021484
1779312946.0519006,281536,-181.76072692871094
1779312948.8003523,287840,-420.21697998046875
1779313016.2312253,296256,-135.22354125976562
1779313016.358076,296544,-91.04051208496094
1779313016.5204282,296928,-212.8798370361328
1779313016.8489263,297696,-182.4167022705078
1779313018.1619706,300768,-413.4404602050781
1779313020.438481,305920,-49.63308334350586
1779313020.827144,306848,-446.8576354980469
1779313022.6890025,311296,-215.06138610839844
1779313023.558357,313248,-266.01983642578125
1779313024.227982,314752,-195.99163818359375
1779313024.6289551,315648,175.4927520751953
1779313024.7790627,316000,-496.8590393066406
1779313024.9254918,316352,-202.2158660888672
1779313025.1780543,316864,-187.21604919433594
1779313027.5161278,322400,-239.9100341796875
1779313028.4761448,324608,-35.728355407714844
1779313028.712018,325120,-220.3896026611328
1779313028.7729528,325248,-88.48193359375
1779313096.1611147,333824,-196.97056579589844
1779313097.7852216,337504,-232.25729370117188
1779313099.1351182,340576,-56.36376953125
1779313100.847685,344416,-198.92617797851562
1779313101.291908,345440,25.641820907592773
1779313103.0797007,349568,-168.06881713867188
1779313105.269289,354528,230.63424682617188
1779313106.908964,358144,-378.4334411621094
1779313175.6760802,368224,-188.2919158935547
1779313176.93656,371136,-172.4954071044922
1779313177.1015968,371520,-189.18692016601562
1779313177.6208081,372704,-106.8772201538086
1779313177.7896636,373088,-180.4801483154297
1779313180.0436919,378432,-9.004045486450195
1779313180.059506,378464,-273.5169982910156
1779313180.5471332,379648,-255.87582397460938
1779313181.9313443,382976,-157.4851531982422
1779313182.7669272,384960,-640.1123046875
1779313184.0972004,388032,-466.53955078125
1779313184.9070563,389856,-219.22312927246094
1779313185.2486858,390656,-90.00277709960938
1779313254.8432631,403456,-508.7807312011719
1779313255.1180089,404096,-83.83467102050781
1779313256.350014,407008,-164.77415466308594
1779313257.2789643,409216,-98.49665069580078
1779313258.7129948,412608,-82.89253234863281
1779313259.5669155,414560,-318.5282287597656
1779313264.3976996,425536,-134.4199676513672
1779313328.8283052,427808,-329.0939636230469
1779313329.5354137,429504,-73.65387725830078
1779313330.073396,430752,-56.79421615600586
1779313332.5837286,436672,-387.38653564453125
1779313332.6391447,436800,-227.117431640625
1779313335.7219143,444032,-464.3397216796875
1779313337.6057544,448352,-247.23834228515625
1779313337.8001375,448800,-169.80783081054688
1779313338.024168,449312,-395.6802978515625
1779313339.0320437,451648,-81.16641235351562
1779313410.5735772,470592,268.2113952636719
1779313410.6560946,470784,-671.3319091796875
1779313411.7196696,473312,-384.2150573730469
1779313412.7608187,475712,-507.3605651855469
1779313416.1589081,483616,-114.69085693359375
1779313419.2778275,490784,-285.3176574707031
1779313419.3232167,490880,-113.79231262207031
1779313419.3962116,491040,-769.0652465820312
1779313483.1097283,491616,259.55059814453125
1779313484.4768214,494720,267.3591003417969
1779313485.000643,495936,-118.60547637939453
1779313489.3534505,506176,-186.0552978515625
1779313489.5844886,506720,-171.25210571289062
1779313561.6943586,526464,-29.90363121032715
1779313568.4068542,542208,-71.1763687133789
1779313569.5506482,544832,-417.82568359375
1779313570.432381,546944,-396.5550231933594
1779313570.5900145,547328,-138.56446838378906
1779313571.1575074,548704,-329.82501220703125
1779313571.2088013,548832,-192.18185424804688
1779313573.4521272,554144,-239.14358520507812
1779313639.4777172,557792,-251.67388916015625
1779313640.4656856,560096,-100.07653045654297
1779313645.2219272,571072,-56.942691802978516
1779313645.4383826,571584,-96.16954040527344
1779313647.8866363,577536,278.3431396484375
1779313648.4659257,579136,-94.67603302001953
1779313649.163406,581088,-85.91696166992188
1779313649.4750834,581952,-109.656982421875
1779313649.66923,582496,31.187549591064453
1779313649.7858586,582816,-147.0999755859375
1779313650.7437012,585472,131.55368041992188
1779313717.4025457,592640,-259.1505126953125
1779313719.8368402,598144,-455.3694763183594
1779313725.5806944,611328,284.42950439453125
1779313730.016011,621856,-293.4305114746094
1779313798.4170394,631040,-77.95516967773438
1779313799.1936855,632864,-153.32559204101562
1779313801.7882366,639456,-91.2553939819336
1779313802.182134,640544,-314.727294921875
1779313803.9070046,645312,-151.58926391601562
1779313805.281269,649088,-79.82312774658203
1779313805.5972,649952,271.2142028808594
1779313805.715505,650272,-259.2572021484375
1779313806.9557674,653696,-163.29278564453125
1779313807.4386659,655040,-172.68002319335938
1779313807.554701,655360,-134.74319458007812
1779313870.1911125,655584,-125.36660766601562
1779313870.6161416,656768,297.3977966308594
1779313873.419652,664512,253.05397033691406
1779313873.8603456,665728,-308.37554931640625
1779313875.6586215,670688,-78.71111297607422
1779313877.4753811,675680,-82.07820892333984
1779313878.2512367,677824,-719.0656127929688
1779313881.7276325,687360,1.3411694765090942
1779313881.810148,687584,262.6369934082031
1779313881.8223867,687616,-441.8489685058594
1779313944.6206212,689248,-73.68063354492188
1779313947.0287313,695968,-71.46296691894531
1779313951.85557,709376,-308.0209655761719
1779313953.7813709,714720,-70.2656021118164
1779313954.4373987,716544,-36.9129753112793
1779314018.351021,720992,132.24896240234375
1779314019.877514,724512,-80.29795837402344
1779314021.2017965,727456,189.84136962890625
1779314028.5571027,743584,-64.43571472167969
1779314029.3471315,745376,-111.94852447509766
1779314029.7354867,746176,-518.9877319335938
1779314101.5543156,763808,183.6961669921875
1779314102.2160113,765312,-223.35386657714844
1779314105.9607565,774080,-220.35755920410156
1779314107.8942127,778560,-552.46142578125
1779314178.193209,792512,-106.63584899902344
1779314179.3869276,795136,-76.72644805908203
1779314181.0644305,799008,146.76048278808594
1779314181.4302783,799808,-123.3700942993164
1779314183.0538497,803328,-90.806640625
1779314184.5855904,806912,-98.5167236328125
1779314255.5344636,823488,75.61756134033203
1779314264.4865713,843104,-557.6265258789062
1779314265.9029584,846240,-313.60821533203125
1779314266.3255208,847168,-33.93682861328125
1779314335.9025633,859680,7.990492820739746
1779314337.3118293,862848,-163.4287109375
1779314337.3563874,862944,-110.67950439453125
1779314340.0774949,868960,293.3904724121094
1779314341.5265357,872160,290.2615966796875
1779314341.7400427,872640,257.3664245605469
1779314346.8677702,884064,-387.32049560546875
1779314412.3479288,887552,-194.76068115234375
1779314416.7227826,897184,270.8203430175781
1779314420.866242,907136,-213.284423828125
1779314421.1544724,907936,-362.9830017089844
1779314422.9789135,912928,-19.07029151916504
1779314489.5813987,919360,-58.8194465637207
1779314490.2881868,920960,157.787109375
1779314492.9666553,926944,286.1186218261719
1779314494.3252606,930528,168.38662719726562
1779314495.3233943,933216,-129.96612548828125
1779314570.3643441,958144,-79.48860168457031
1779314570.388369,958208,-239.48622131347656
1779314571.114124,960192,261.8348693847656
1779314578.177466,976512,252.93560791015625
1779314579.724535,980096,30.24833869934082
1779314580.8935802,982624,50.16337203979492
1779314645.5319812,983520,301.19989013671875
1779314654.7284734,1005504,-263.9774475097656
1779314655.3512158,1006976,166.66510009765625
1779314656.2557507,1009088,181.20367431640625
1779314724.437883,1018240,-524.241943359375
1779314725.6802635,1021600,49.742759704589844
1779314727.7007303,1026240,-196.69012451171875
1779314732.8860927,1038016,-110.078125
1779314733.1625934,1038656,-101.17794036865234
1779314734.1106513,1040832,-67.855224609375
1779314734.2746325,1041216,-648.5896606445312
1779314811.6448185,1071552,-63.2907829284668
1779314812.344166,1073120,-130.87384033203125
1779314812.5665386,1073600,-549.3826293945312
1779314814.020178,1076800,179.0310821533203
1779314885.9250448,1097024,168.76856994628906
1779314886.2027113,1097664,301.0839538574219
1779314887.4853094,1100640,-134.01881408691406
1779314890.5653489,1107616,-329.2143249511719
1779314892.4093955,1111808,-75.39293670654297
1779314961.9395835,1124288,-187.86631774902344
1779314963.9784076,1129056,-295.4045715332031
1779314964.2856827,1129760,-248.392822265625
1779314968.6578488,1141856,-73.06647491455078
1779315036.5823226,1153344,47.11931610107422
1779315036.9387763,1154176,-72.119384765625
1779315037.1946368,1154752,277.8394470214844
1779315041.251624,1164032,287.8529052734375
1779315041.9977021,1165760,-116.88713836669922
1779315190.239799,1212832,165.8019256591797
1779315201.2803602,1238208,-191.97312927246094
1779315202.204584,1240384,-545.7902221679688
1779315203.9226832,1244960,-85.83837127685547
1779315268.0296228,1245952,-83.94811248779297
1779315269.8507905,1250176,-278.8954162597656
1779315273.453054,1258304,-114.59741973876953
1779315275.9982688,1264160,278.37530517578125
1779315344.8877351,1278624,-231.7495880126953
1779315345.0719063,1279040,317.79290771484375
1779315347.048358,1283584,169.03480529785156
1779315350.394402,1291296,-68.84527587890625
1779315356.350569,1304928,266.77008056640625
1779315356.4992685,1305280,-315.02154541015625
1779315422.8546362,1311616,271.2815856933594
1779315425.453031,1317664,-95.28816223144531
1779315426.6968825,1320512,-531.1845092773438
1779315501.568727,1348512,187.14056396484375
1779315504.1838548,1354560,289.08050537109375
1779315507.2615392,1361856,17.34915542602539
1779315507.3665948,1362112,295.2279357910156
1779315507.7826881,1363072,-154.14002990722656
1779315508.7152233,1365248,-74.33821105957031
1779315511.2995367,1371200,-115.04396057128906
1779315576.6199012,1377152,29.49564552307129
1779315580.5183864,1386176,300.65338134765625
1779315655.0130134,1410816,165.63998413085938
1779315657.942904,1417408,245.96240234375
1779315659.263711,1420448,39.025760650634766
1779315662.0204163,1426720,-301.3363342285156
1779315663.2847023,1429536,-99.01461029052734
1779315667.854754,1440960,-96.82689666748047
1779315737.6089334,1457248,-80.4111557006836
1779315739.5920405,1461792,57.121707916259766
1779315740.7039042,1464320,266.76385498046875
1779315740.818991,1464576,-177.70547485351562
1779315743.6819177,1472416,-130.7648162841797
1779315744.0469213,1473408,-117.9646224975586
1779315744.2591803,1473984,-77.12847137451172
1779315808.4095979,1477888,46.749446868896484
1779315813.0722854,1488640,-300.3134765625
1779315813.0963166,1488704,267.56561279296875
1779315816.4056053,1496640,165.6781463623047
1779315816.9224243,1498048,281.7132263183594
1779315818.1234329,1501312,-98.68254089355469
1779315818.1357718,1501344,-83.49404907226562
1779315886.727556,1515392,290.5062255859375
1779315887.0666199,1516192,6.693040370941162
1779315963.681807,1549440,-117.44139099121094
1779315964.3369553,1550944,37.57959747314453
1779315964.4124942,1551104,273.7763366699219
1779315972.4813738,1572288,-129.796142578125
1779316036.9602969,1572928,301.1031188964844
1779316043.2343986,1588000,-84.95036315917969
1779316043.2696624,1588096,270.9675598144531
1779316043.503779,1588736,270.9284362792969
1779316046.8945742,1598016,253.93626403808594
1779316047.091482,1598560,253.06570434570312
1779316047.8591917,1600672,246.56655883789062
1779316049.220146,1603936,304.430908203125
1779316118.1513643,1617216,-53.04340362548828
1779316118.4452555,1618016,-84.63036346435547
1779316121.6925695,1626880,304.0986022949219
1779316124.5011554,1634592,-82.28075408935547
1779316124.8164594,1635456,240.37142944335938
1779316125.7022452,1637856,-96.3612289428711
1779316199.3286815,1665248,277.930908203125
1779316271.6206107,1687136,294.54193115234375
1779316274.3474731,1693248,263.17840576171875
1779316275.3291388,1695520,306.22589111328125
1779316345.5152705,1709152,285.70733642578125
1779316350.177755,1719392,-55.58242416381836
1779316353.3948002,1726720,-69.02078247070312
1779316354.7599282,1729664,-163.70001220703125
1779316357.2522414,1736320,160.85560607910156
1779316425.5820677,1746944,290.09051513671875
1779316425.807636,1747424,-487.4795837402344
1779316508.4715621,1789888,254.2563934326172
1779316510.2979004,1794080,-61.29061508178711
1779316510.9753644,1795648,305.5909423828125
1779316511.8109822,1797824,237.06716918945312
1779316512.43932,1799264,-85.84168243408203
1779316580.6770456,1809024,310.8531494140625
1779316583.7817554,1815808,194.6455078125
1779316585.7666388,1820448,-71.02727508544922
1779316663.5860546,1852192,292.8040771484375
1779316663.79146,1852640,287.4659729003906
1779316664.264037,1853632,254.33627319335938
1779316745.975216,1893952,-231.02442932128906
1779316747.2549458,1896768,277.9583435058594
1779316815.1748796,1906880,-93.96932220458984
1779316816.0438077,1908736,86.23211669921875
1779316898.3250966,1950528,182.3684844970703
1779316899.6525176,1953760,257.7690124511719
1779316978.6130936,1988928,182.36692810058594
1779317051.3229408,2007584,-115.981689453125
1779317052.2841904,2009728,288.2721862792969
1779317126.654073,2035232,-86.11090087890625
1779317128.1739476,2038720,197.45399475097656
1779317128.279781,2038944,42.132835388183594
1779317129.6029506,2041824,-277.10882568359375
1779317130.6146328,2044032,283.4230651855469
1779317130.9873693,2044896,181.32362365722656
1779317204.421609,2066112,280.0945129394531
1779317217.3992286,2095040,-60.57099914550781
1779317282.6059337,2097536,149.59779357910156
1779317284.884477,2102528,280.93328857421875
1779317286.0833225,2105216,296.9837341308594
1779317294.378979,2123936,-32.430702209472656
1779317295.8965583,2127296,-371.75201416015625
1779317361.9396245,2133216,258.1094970703125
1779317364.2988582,2138400,179.92800903320312
1779317365.7604628,2142048,298.9211120605469
1779317440.7820456,2171648,-52.48306655883789
1779317442.1769886,2175488,295.9739074707031
1779317445.1341712,2183104,-121.65290832519531
1779317445.1683228,2183168,256.5829162597656
1779317445.730172,2184480,178.38449096679688
1779317445.8046756,2184640,270.2125549316406
1779317518.3252735,2206720,-40.69328689575195
1779317518.3378525,2206752,277.1658020019531
1779317519.0321305,2208576,-157.63803100585938
1779317522.4360473,2216032,242.43655395507812
1779317594.9245613,2237920,287.553955078125
1779317598.1186633,2245344,296.83856201171875
1779317602.714027,2255456,-401.7853698730469
1779317604.3600962,2259072,151.42605590820312
1779317671.916294,2266432,-119.3787612915039
1779317672.5002112,2267648,-95.61618041992188
1779317672.9374244,2268640,271.1816101074219
1779317673.2500658,2269312,292.5367431640625
1779317676.08197,2275712,293.1684265136719
1779317676.7338808,2277376,305.4689025878906
1779317680.6119645,2285952,250.60330200195312
1779317683.508621,2292416,195.7686767578125
1779317751.8785317,2301632,41.387359619140625
1779317760.308095,2320608,300.380615234375
1779317826.4166303,2326848,-68.3287353515625
1779317827.5075681,2329856,301.4570617675781
1779317908.1207566,2368512,278.9073181152344
1779317908.4688015,2369312,318.7151184082031
1779317912.3640673,2378080,40.00818634033203
1779317914.6337485,2383072,309.99658203125
1779317982.4032397,2394304,291.9351806640625
1779317985.1087747,2400256,168.37557983398438
1779317986.8377147,2404384,139.9195098876953
1779318062.357559,2432672,-106.19396209716797
1779318065.2460957,2439040,272.0830383300781
1779318068.2432158,2445728,160.16403198242188
1779318069.5051372,2448832,206.1075897216797
1779318071.5124674,2453248,310.11651611328125
1779318073.4475436,2457536,-50.787208557128906
1779318145.6428056,2478688,169.39096069335938
1779318146.4776533,2480544,284.3631591796875
1779318217.4623687,2496448,133.02789306640625
1779318219.1298337,2500288,-72.51617431640625
1779318220.559142,2503584,165.07095336914062
1779318222.774547,2509312,-116.69651794433594
1779318222.8804865,2509600,322.9419860839844
1779318295.367352,2535072,-74.08795928955078
1779318369.317384,2558432,-87.0384292602539
1779318375.7921035,2573056,271.6725158691406
1779318451.5522428,2600288,221.00570678710938
1779318451.5983198,2600384,-97.46224212646484
1779318531.9584203,2635808,-83.2342300415039
1779318765.406282,2735712,283.5236511230469
1779318769.059119,2743744,-77.56794738769531
1779318993.1622107,2819744,266.4705810546875
1779319003.2150245,2844224,293.127685546875
1779319232.054419,2927712,284.7987060546875
1779319237.7474537,2940800,170.65631103515625
1779319310.7276895,2961952,233.54031372070312
1779319319.3029056,2981408,280.4326477050781
1779319319.4403248,2981728,-90.3004379272461
1779319383.3106654,2983008,278.6530456542969
1779319383.3553212,2983104,283.5062561035156
1779319383.9016235,2984288,200.12030029296875
1779319384.2353191,2985024,-110.00252532958984
1779319386.9615545,2991328,301.50927734375
1779319387.3062577,2992224,202.36810302734375
1779319389.0642333,2996128,313.5533142089844
1779319390.156584,2998560,201.95755004882812
1779319460.165787,3014720,-60.0969123840332
1779319460.6231189,3015744,222.2412109375
1779319464.2566137,3024320,264.6189880371094
1779319546.0160663,3065824,193.05291748046875
1779319547.9927425,3070176,265.9576721191406
1779319548.7652774,3071904,292.3017883300781
1779319620.1883006,3090176,292.5161437988281
1779319620.2166708,3090240,147.58505249023438
1779319772.339684,3153952,-39.45952606201172
1779319772.371142,3154016,205.8246612548828
1779319773.041944,3155616,165.64480590820312
1779319774.099704,3158336,311.9468078613281
1779319778.3770878,3168096,189.40968322753906
1779320002.1415966,3244320,293.9737854003906
1779320002.2105024,3244480,-23.60582160949707
1779320002.4295723,3244960,61.95600891113281
1779320011.232082,3264832,158.96839904785156
1779320087.4838302,3291968,285.3723449707031
1779320088.3641965,3293888,165.84970092773438
1779320165.9633596,3325376,298.4089660644531
1779320166.8329284,3327360,285.7489318847656
1779320167.2843158,3328416,-71.57257843017578
1779320168.671608,3331456,-132.01185607910156
1779320171.8811436,3338976,314.47918701171875
1779320172.7974083,3340960,255.560546875
1779320247.7763765,3368192,216.2896270751953
1779320247.8661313,3368384,296.011474609375
1779320248.349851,3369440,280.85638427734375
1779320249.1837275,3371264,-51.253822326660156
1779320249.917526,3372896,-72.35269165039062
1779320478.9889772,3462720,249.83929443359375
1779320551.1241055,3483744,-72.71275329589844
1779320553.3445888,3488512,294.09698486328125
1779320554.5653884,3491232,279.7866516113281
1779320559.6906817,3502784,279.863525390625
1779320636.6674995,3534880,252.1516876220703
1779320702.673407,3542240,178.42068481445312
1779320780.3417706,3576448,311.66949462890625
1779320790.0737855,3598720,261.5520324707031
1779320948.6875262,3668032,-93.91065216064453
1779321012.9882472,3671168,295.5225830078125
1779321013.574275,3672480,139.50479125976562
1779321018.073056,3682560,266.2674865722656
1779321018.2458642,3682944,287.3934020996094
1779321018.287734,3683040,293.77001953125
1779321019.0598602,3684768,175.375732421875
1779321253.9288135,3784064,-48.694766998291016
1779321256.7947083,3791392,283.32501220703125
1779321258.068602,3794208,287.0611877441406
1779321326.19261,3803968,-78.54275512695312
1779321405.0562255,3838656,276.5563049316406
1779321406.5359006,3841920,-44.8076057434082
1779321415.6787512,3862528,274.6116027832031
1779321482.2620296,3868960,169.9541778564453
1779321483.931663,3873056,286.8695068359375
1779321485.0403368,3875488,241.2686309814453
1779321486.8402708,3879648,248.60540771484375
1779321487.3421085,3880768,311.7829895019531
1779321490.9064744,3888800,271.3795166015625
1779321559.365501,3899520,190.29946899414062
1779321561.2103794,3903616,-87.54838562011719
1779321562.8452315,3907296,262.18798828125
1779321564.336801,3910912,174.68304443359375
1779321566.1787689,3915136,268.5314025878906
1779321568.5636787,3920384,314.642333984375
1779321570.4839907,3924672,301.6554870605469
1779321649.9149687,3962752,311.96844482421875
1779321714.9811087,3964960,148.37353515625
1779321885.4886923,4058304,206.7577667236328
1779321886.8135848,4061600,261.6833190917969
1779321887.4634068,4063040,203.212646484375
1779321958.3977935,4077248,-73.57565307617188
1779321963.0066698,4087680,299.13262939453125
1779322113.1647623,4140032,184.5366668701172
1779322188.9387796,4169120,308.5979919433594
1779322350.5419807,4253472,322.5282897949219
1779322351.257957,4255104,284.5198059082031
1779322352.9036329,4258848,309.74688720703125
1779322425.1065485,4281856,253.8009796142578
1779322428.1997154,4288704,176.55474853515625
1779322507.4083605,4321440,305.2407531738281
1779322581.2659135,4343872,264.65301513671875
1779322581.9619467,4345408,186.8406982421875
1779322582.8415484,4347360,-55.97138214111328
1779322583.4291923,4348704,198.4333038330078
1779322654.7151773,4366560,-80.2794418334961
1779322812.252085,4439232,267.4776611328125
1779322814.0168083,4443168,187.82553100585938
1779322890.4190578,4475392,292.93890380859375
1779322895.3376074,4488768,290.7892150878906
1779322963.6979003,4498464,270.56207275390625
1779322970.143153,4512832,-111.29039001464844
1779322970.388293,4513376,-91.86901092529297
1779322971.5129182,4516064,145.29869079589844
1779322971.5258026,4516096,37.363792419433594
1779322972.269717,4517984,299.9084167480469
1779323037.3479815,4522112,298.761962890625
1779323041.0676808,4530304,280.8250732421875
1779323042.0445812,4532736,-57.43893051147461
1779323043.1443799,4535264,242.34169006347656
1779323045.8496,4541344,190.01475524902344
1779323046.501348,4542784,-89.87316131591797
1779323051.20634,4553280,159.9985809326172
1779323117.2554839,4558016,147.64022827148438
1779323120.810245,4566080,59.88227844238281
1779323123.6798704,4572672,291.5892333984375
1779323124.1709373,4573792,242.9281005859375
1779323124.8633072,4575328,261.16302490234375
1779323125.4907122,4576896,258.03680419921875
1779323125.74091,4577536,255.28286743164062
1779323195.9063609,4594016,192.57891845703125
1779323197.3066247,4597536,266.13714599609375
1779323201.2397618,4606208,139.50772094726562
1779323201.2556565,4606240,213.68470764160156
1779323350.8085225,4655552,265.1221923828125
1779323351.7088816,4657600,241.79244995117188
1779323353.366064,4661344,241.24879455566406
1779323354.1154933,4662976,195.07254028320312
1779323358.4741213,4672736,285.0974426269531
1779323429.382394,4687424,268.59429931640625
1779323431.0016792,4691168,277.1214294433594
1779323667.879511,4792768,293.5812072753906
1779323752.1512775,4839392,272.07452392578125
1779323752.3050742,4839744,270.2214050292969
1779323902.5410817,4891488,274.7929382324219
1779323905.6574056,4898784,175.41229248046875
1779324060.687285,4966144,312.7695617675781
1779324061.069456,4967136,248.852294921875
1779324137.2389731,4994816,312.03094482421875
1779324142.5343559,5006784,130.583251953125
1779324210.0108979,5015744,211.4935760498047
1779324371.1711626,5091328,314.228271484375
1779324372.3080995,5094016,280.5248107910156
1779324373.3668687,5096608,266.0545959472656
1779324373.4908838,5096896,273.1317443847656
1779324450.4337282,5124768,194.972900390625
1779324456.8225884,5139552,279.3670349121094
1779324458.5268183,5143424,281.8576965332031
1779324459.0210388,5144544,275.40338134765625
1779324605.5024328,5185920,269.94195556640625
1779324613.3788486,5204448,288.93109130859375
1779324999.6669633,5353536,252.4331512451172
1779325000.9451892,5357024,301.7485046386719
1779325006.7142026,5372096,188.14016723632812
1779325073.314456,5377312,276.0548095703125
1779325074.9392312,5380960,188.79005432128906
1779325398.2630472,5534592,-47.277610778808594
1779325468.5053182,5548288,200.89234924316406
1779325553.7281559,5597088,202.98040771484375
1779325554.4394932,5598848,283.8457946777344
1779325554.562391,5599168,269.73565673828125
1779325555.376033,5601184,271.4021301269531
1779325621.8259263,5607168,315.78790283203125
1779325625.6521306,5615744,102.73072052001953
1779325626.7643192,5618208,241.7899627685547
1779325627.6570644,5620352,-60.950340270996094
1779325632.458826,5633408,-43.3262825012207
1779325711.536733,5668160,-69.15190124511719
1779325778.716148,5674368,-104.61800384521484
1779325779.2399182,5675520,290.00750732421875
1779325780.2735097,5677824,-160.0090789794922
1779325780.3449986,5677984,91.66778564453125
1779325780.6293964,5678592,280.1062927246094
1779325785.4886384,5689408,180.7222900390625
1779325787.1862805,5693408,263.4534912109375
1779325788.1089463,5695712,279.57940673828125
1779325790.075319,5700256,313.43438720703125
1779326019.6762285,5787008,300.6697692871094
1779326021.151017,5791040,200.96405029296875
1779326021.5504897,5792128,263.5507507324219
1779326409.5632899,5955264,276.9076843261719
1779326483.4364932,5980512,-63.95833969116211
1779326485.200841,5984512,304.3984069824219
1779326490.2105892,5995808,275.18402099609375
1779327103.5300045,6236896,306.93890380859375
1779327107.3000822,6245728,246.4595947265625
1779327107.437839,6246048,302.7585144042969
1779327109.9765084,6251840,276.9894104003906
1779327110.7305841,6253536,236.34814453125
1779327182.6254745,6272096,179.82859802246094
1779327183.8010268,6274816,-78.57310485839844
1779327183.8360746,6274912,167.9705352783203
1779327184.7392883,6277376,268.5184631347656
1779327185.7588723,6280160,284.72686767578125
1779327189.0340085,6289056,289.3092041015625
1779327342.735422,6346752,283.9510192871094
1779327343.0243258,6347360,185.59034729003906
1779327967.8227437,6614080,243.78431701660156
1779328033.668277,6619200,283.4879455566406
1779328034.7943816,6621824,311.71710205078125
1779328035.8316534,6624192,-55.33856964111328
1779328035.904568,6624352,-46.79737091064453
